Word,Class
@eanahS__ girl I been wanting them shit I been growing them hoes for bout 6months,Offensive
@eanahS__ nips,Non-offensive
@ebgbz1 @RussellTpot This bitch sees that as not an attack because Muslims are only 1% (no idea where he maths),Offensive
@ebomb26 cool beaners.,Non-offensive
@ebomb26 cool beaners. i just got home. ready to keep my couch from floating away. lol,Non-offensive
@eburnns bitch be actin like I'm a celebrity,Offensive
@eburnns oh wow the bitch is bitching again #niggasuprized,Offensive
"@edouglas528 I know how you feel,wait,no I don't. Perfect week for me would be Yanks not getting Lee #goSox #goPats",Non-offensive
@edouglas528 Quick game for Sox Yanks.....hope you get home soon,Non-offensive
@edouglas528 Sorry bout your Yanks Earl....who uya like in the WS?,Non-offensive
@edouglas528 That would be your Yankees Earl....we all know they should win all 162,Non-offensive
"@edwards_cait but you were too busy being a raging bitch and not caring that your ""best friend"" was going through hell So there's my punch &#128139;",Offensive
"@edwards_cait ghetto, driving a nice car, and not having to pay a lot for rent. I drive a Lexus, and pay little rent. Just saying.",Non-offensive
@efethegoddess The shirt trash &#128546; and I'm leaving your room a mess &#128522;,Non-offensive
@efethegoddess Wuw. Am not wun uv ur hoes dnt send mi pics,Offensive
@ehasselbeck @bi_politics teaching that pretend son to b a pussy! his son would have LACE ON HIS JOCK STRAP!,Offensive
@el_prietito @lovexlilyy Them jigaboos aka homewreckers needs to get blocked!,Offensive
"@elchavaloko @Buckm00se yeah sorry monkey team just keeps kicking ppl, waiting for muh pizza",Non-offensive
@elchavaloko Toma ESO negros @panama,Non-offensive
@elchavaloko pinche panamonos negros me Dan asco,Non-offensive
@elchavaloko what's the difference between the three of the nig Nog's?,Offensive
@elchavaloko who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,Offensive
"@elementjetson thank you mint - happy Mothafuggin birthday too, hoe!! &#128155;&#9994;",Offensive
@elise_palmer im assuming mickey bubbles,Non-offensive
@elise_palmer sounds like gypos to me - they used to do this all the time where I lived,Non-offensive
@elise_palmer youre cheating on mickey bubbles! :O,Non-offensive
@ellese97 your rhyming is ghetto,Offensive
@elliottgianaris gook,Non-offensive
@emilysteers WASP EGGS,Non-offensive
"@emmyhighr0ller @Cyberobama 
you sound like a real cunt",Offensive
@emmysetter14 dayum saterlyt shoz un bayg ho-ul,Non-offensive
@englandlauren @iain4harrison @oliviaboncic sprite* hoe,Offensive
@ennuitimes clever monkey!,Non-offensive
@ennuitimes mostly move ya dumb bitch! Haha,Offensive
@eonline @KimKardashian @kanyewest mr. and mrs trash,Non-offensive
@eonline she looks like a real dyke now,Offensive
@equallydestruct bitch firstly it's resting on my titties and secondly if U WAS PAYING ATTENTION YOUD HAVE SEEN WHEN I SAID I ROLLED INTO IT,Offensive
@equallydestruct lmao don't fight me you don't know my ghetto ass school dude I highly doubt that since I don't give a fuck about it,Offensive
@ericxmorrison you can't get rid of me that easily bitch,Offensive
@erinscafe Bu I do. I do hate the playa. And the Yankees. If I hate the Yankees for their payroll I have to hate the Dodgers.,Non-offensive
@erinscafe If I have to watch baseball I actually go for the Mets because Jon Stewart. And fuck the Yankees.,Offensive
"@erinscafe We hate the Yankees though, right? I feel like I'm really good at hating them.",Offensive
@erinscafe We hate them more than the Cowboys and Yankees.,Non-offensive
"@eruditetina @Orgleader Hey @RevJJackson why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown",Non-offensive
@erykadamitio_ @RiRi_Candee why nobody never invite me to no lesbian party. ): bitches.,Offensive
@es_jump i know imma broke ass bitch,Offensive
"@esn_Josh @esn_Waves @ESN_Creeper @GT_Parthenon bitch please, are you trying to say I was closer to Philly than you",Offensive
@espinosa_32 pussy pussy pussy,Offensive
@espinosa_32 you're a bitch,Offensive
@espn Stop blowing the spurs pussies #HalftimeSpeech,Offensive
"@etellurian @vcortesusmc too many little whiney bitches in AMERICA. 
Someone to CRY about ANYTHING! 
IE: Kids MUST WEAR Bicycle Helmets!",Offensive
@evanaleks living with my bitches #live #thuglife http://t.co/upL2ZYn5v1,Offensive
@ew_karina @lanemichelle_ pussies,Offensive
@eze12373 I'll come rape your wife bitch boy,Offensive
@fabbymichelle bitch no &#9995;&#128514;,Offensive
@fabbymichelle cause I didn't wanna see your bitch ass,Offensive
@fabbymichelle your one of my bitches you make money for me !,Offensive
@fairflattaxnow @Morning_Joe @JoeNBC hey #teabagger the law made it a FELONY to keep and collect the records. Get your facts straight,Non-offensive
@fairflattaxnow discredited by whom? Per the government the study is good and factual. Pay your bills moocher teabaggers and republicans,Non-offensive
"@fallenloki @NotoriousBM95 @Buckm00se lmfaooo how many ""returns"" has this faggot gotten?",Offensive
@fangsbites @the506 Huge Yankee fan....enjoy http://t.co/tKM8l9Ty,Non-offensive
@fawfulfan @BigKahuna919191 @alfranken birds of a feather. go away,Non-offensive
@feliciawolfee thanks hoe&#128522;,Offensive
@felicity182 a pussy in ur mouth is a really good stress reliever doctors recommend,Offensive
@felicity182 i think u need a massage or a pussy in your mouth to make u feel less stressed out don't u think?,Offensive
@felipefrost23 you can be whatever you want since you aren't a lying ass bitch ass childish ass mother fucker,Offensive
@femalejokerhoee yeah he sucks just like the other fags who are... oh nevermind there are NO fags in the #NFL,Offensive
@fennecuskitsune you've got no sole,Non-offensive
"@feverspell @NYRKelsMads I'll do it! @1dgroupiegossip In the UK, ""Fag"" means cigarette and a ""faggot"" is a bundle of sticks, you homo.",Offensive
"@finnj97 @estellerbabe_96 just admit you started the shit by calling her out, and that you're being a bitch, and we'll all move on &#128129;",Offensive
@finnj97 bitches,Offensive
"@firemunky Google's a bitch: ""Your search - Ann B. Davis Sexy- did not match any image results.""",Offensive
"@firemunky I said I'm a vagina, but not a fag. Who HASN'T seen that movie?",Offensive
"@firemunky When did we become a nation of giant dripping whiny pussies, anyway?! MAKE THIS DUDE PRESIDENT! Of Iraq, even. He's the MAN!",Offensive
@fitsnews Nevermind. Still a little bitch. http://t.co/zpYPjBU5YU,Offensive
@floridalex51 might need you to pummel a bitch &#128074;&#128071;,Offensive
@flyyImpact Yo follow me back nigguh,Offensive
@foreverschmoked vertical nip bars..I already have horizontal ones so I think it'll look hella cute,Non-offensive
"@forgivemehera also, I put 'i touch myself' on a ned/chuck mix.",Non-offensive
@frances_simply pussy,Offensive
@frances_simply you still ugly then a hoe and you still look like muffie off Arthur &#128527;&#128527;&#128526;&#128526;,Offensive
@frankthetank215 @Jim_McCloskey Fran is a hillbilly Virginia mountain man who has pre-1800s white Anglo-Saxon beliefs #frankensteinMD #kikme,Non-offensive
@frankxlz @italian_montana fuck off frank you pussy,Offensive
@fredabrahams @Brown_Moses I saw the actual tweet while scanning Jihadi accounts. They put a screen shot of it with: all aid workers r spies,Non-offensive
"@freddurst shut up faggot, no one cares",Offensive
"@freeyungnwild ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt",Offensive
@freeyungnwild where's ours at nigguh !,Offensive
@freshalina I call those my ghetto nunchucks...the reason I went 2 jail as well :(,Offensive
@freshestcrook @_MamaTosha lmao he lyin sis! His bitch told me if any light bulb in the whole wide world light up today i ca fuck,Offensive
@fucktyler fuck you spear chucker,Offensive
@fucktyler lmao bitch is dumb slap her up,Offensive
@fucktyler me too Tyler it just makes me think that they're lil nigger baby hoodrats.,Offensive
@fyps__ my fuckin name hoe,Offensive
"@gCan28 @JeremyWGR 

And then everyone bitches anyways. The guy can't win with the fans we have. We would run Revis out of here in his prime",Offensive
@gabbella03 rt something else from another bitch in panties about love I swear,Offensive
@gabby_moscato @Huntermoore They would make a great baby bird pic bruh!,Non-offensive
@gabebaxter text me fag,Offensive
@gallinofmilk fight me hoe,Offensive
@garcialaura_ haha ya hit that hoe right there,Offensive
"@garcialaura_ lol my bad, I forgot that hoe made ya sad",Offensive
@garcialaura_ rt! You'll see watch he finna hit that hoe and put some,Offensive
@garrett_winker bitch I wasn't following u in the first place get the fuck off my tl.,Offensive
@garrett_winker bitch have you ever seen me fight why you even talking shit?,Offensive
@garrett_winker bitch shut yo little ass up fucking no color emo faget ads nigga u call me dumb but u don't know shit,Offensive
"@garrett_winker bitch. What I like pussy go away u doing to much talking too much, I talk with my fist and u can get and yo dad little fuc",Offensive
@garrett_winker or one of them bitches just be talking shit but not bout shit,Offensive
"@garrett_winker shit what's up with then hoes I'll do both hoe, Am pretty sure u not on my level",Offensive
@garrett_winker wow u hoe is the term for women,Offensive
"@gayle_ryan I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER.",Offensive
@geezuss562 ur fucken lame bitch &#128536;,Offensive
@gellebeaux_ thats thot pussy? &#128514;,Offensive
"@gellebeaux_ whatever hoe bitch #1 them ""fags"" beat yall sad asses too",Offensive
@genuineMitzi @NonVictional fags.!,Offensive
@geokthree I literally just told @Black_SinS to his face how trash he is at the shop in hooping,Non-offensive
@georgiathenewsa @Rosaalbae your tits may be better looking but her face makes you like a Asian or Latina tranny #facts,Offensive
@georgiathenewsa you look like a welfare bitch compared to Latinas I date and fuck. You need fashion and makeup tips tbh,Offensive
"@gerfingerpoken2 His job as US Prez, to protect us is throw in trash..Ebola ER at our cost Daniel, both money &amp; lives! DoG",Non-offensive
@gezus__ @Buckm00se lol this faggot hid from the moon boss we i was helping him,Offensive
@gezus__ @MANIAC3X @Buckm00se but Never to moose lol log off faggot your finished,Offensive
@gezus__ @MANIAC3X @bam00se @Woody_AFC mean bro fucking faggot,Offensive
"@gezus__ You bitch. Come on you bitch. You scared coward, you not man enough to fuck with me. You can't last two minutes in my world bitch.",Offensive
@gezus__ die in a car accident then faggot,Offensive
@gezus__ you gunna let that bitch do you like that?,Offensive
"@ghostattics translation: ""i like how i dont really have to think about it"" or ""i dont think queers deserve a happy ending""",Offensive
@giannarromano Fuckin moulinyan &#127814;,Offensive
@giantsniners85 he's the definition of little squirrelly bitch,Offensive
@gifs http://t.co/J1PWlaeRCu (via @teapot),Non-offensive
@gillbowski7 @MasiBlatnoy @DroBaby_ fuckkn hate when he fights. Being a big pussy all the time.,Offensive
@gillis_seth @_B_R_Y_C_E_ where you at bitch,Offensive
"@ginamariez im an ole bitch in Memphis,tn. and I think u rock also",Offensive
@glaad why do you guys cry and whine whenever someone says faggot? it's ridiculous.,Offensive
@gln @capotej Do you think the guinea pig was okay? :(,Non-offensive
@gmalko1 @jakeywakeyz a hour you're home and chillin and I'm working pussy &#128536;,Offensive
@gmalko1 lmaooo fag,Offensive
@godrocamora416 faggot,Offensive
@goldielocks512 Bitch pussy,Offensive
@goldietaylor @theGrio puppets like Don will intentionally and forever cripple our people's ability to unify a Eco and political consensus,Non-offensive
@goldiethegamma @CLoprestiWFAN I'm referring to the second down put Vick in slot play #trash,Non-offensive
@goldnsilvercoin @TheOregonianBoo @RepBonamici God forbid! She actually voted to give people affordable insurance rates. That bitch #teabag,Offensive
@goldnsilvercoin the worst terrorists are republican teabaggers...,Non-offensive
@goldnsilvercoin this guys company had best year EVER...under Obama....conservative teabaggers are scum,Non-offensive
@gonzalez_sassy ur not sassy white trash change ur username,Offensive
@goodgraces_ k bitch http://t.co/itUAHyHc0R,Offensive
@goodgraces_ ok faggot http://t.co/zdGtE9GvzX,Offensive
@grandeftlou and bullying? I didn't know u could bully over the internet?? And the bitch came at me so idk why u in my mentions bruh,Offensive
@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.,Non-offensive
"@gregorious13 I don't understand it, there's trash cans/dumpsters everywhere and if there's not, just wait till you go somewhere with one.",Non-offensive
@gregorykohler yo girl whats yr potential? I wanna retard it,Offensive
@greyyygoose @JawShoeeAhhh no bitch lol,Offensive
"@grinand BTW, Happy Birthday, Charlie! Get better soon!",Non-offensive
"@grinand http://www.youtube.com/watch?v=LRtKAQJUc3g Stay safe out there, Charlie.",Non-offensive
@grrizzIy @YUNGxSMBA the only place for a ho in the garden,Offensive
@grrizzIy pudding it right in her pussy,Offensive
@grrizzIy right in the fucking pussy,Offensive
@gundeathjournal @ackdoc @nra lax gun laws? Ur retarded. There's murder there bcuz no one can defend themselves. Only crooks have guns there,Non-offensive
"@gusandrews HEY! I'M still on LambdaMOO. (and it really is empty, nobody to talk to except that asshole bird...)",Offensive
@gusunger feels like a video a band would pussy out on releasing. Thank god spiritualized is still around to make up for it all.,Offensive
@gvvenivere learn how to type ya hillbilly,Offensive
"@gypsydylann real girls like ""impress me bitch"" &#128075;",Offensive
@hadley106 @zimm16 bailey is gettin pussy,Offensive
@hand_tex @drapermark37 humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.,Offensive
@hannah_clare12 I'm on my way to the gym already but thx bitch,Offensive
@hannahtherapper @yunglust so when a certain season comes around it's time to be a hoe,Offensive
"@hardball @Milbank Chris stop your angry bird spitting n Dana go hail ur racial tendicies, u didn't infor, carter rt n u never talk abt him",Non-offensive
"@hardball @now @hardball_chris now jimmy want to talk trash would've ,should've, could've now, Chris stop talking and spitting!!!!!!!!!!!!!!",Non-offensive
@harley_schuder @ShitPussiesSay and you're a hoe,Offensive
@harley_schuder bitch where you goin?,Offensive
@harley_schuder bitch where you going?,Offensive
"@harley_schuder hoe""",Offensive
@harley_schuder k bitch niggas,Offensive
@harmon_lauren being a stupid bitch apparently.,Offensive
@haydenhill13 @aknadnrye @Sam_James3 @khalilreed indeed I did nigga is too over used so I use nigger,Offensive
@haylebopp Diaval gets a pass by virtue of mostly being a bird.,Non-offensive
"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term",Non-offensive
"@haylgroot ......bitch &#128530; yeah it was me.. Caught me red handed, sorry @jennholly",Offensive
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,Non-offensive
@hazelinaaax3 @olivia_hrbek @kristiexox3 fuck Olive that bitch,Offensive
@heartlle @Kaleigh_McNasty bitch look like she gon blow away fr!,Offensive
@heavensenttynae nd you kno how much I love clams lol,Non-offensive
@heavensenttynae you kno I love stuffed clams bai,Non-offensive
"@hekterr don't stop now half breed, I'm just starting to learn about what makes you a dumb ass",Offensive
@helenyvonnem they already have. Are you retarded?,Offensive
@helliesmalls @Huntermoore crazy bitch why,Offensive
"@hellobaphomet 
Are you sure you ain't colored?",Offensive
@helloookrisssy lol I don't got nothin against nobody witta man. I'm just sayin summa these hoes be lyingggggg,Offensive
@hellootitty nigger,Offensive
@hernandez719 ayy might as well get. Fat hoes don't even like abs nomo they like balla bellys,Offensive
@heydenbunsyolo @jordan536633 @bird_lovin bitch no u not u look like a full breaded cracker,Offensive
@heydenbunsyolo @jordan536633 @bird_lovin yea native and black proud then a bitch,Offensive
"@heydenbunsyolo and how is that what I'm suppose to go for the team who beat us, that's retarded",Offensive
@heydenbunsyolo really u use in another nigga name and u follow a nigga who doesn't fucking like you your a faggot kok eyed mother fucker,Offensive
@heydenbunsyolo then bitch how about u go read wtf I put then,Offensive
"@heyrmbr I never played Halo, too busy slaying bitches",Offensive
@heyrmbr probs that fag Vhia,Offensive
@heyyayled dgaf hoe,Offensive
@heyyayled do i have to repeat myself u white trash,Offensive
@hi_imkadie I wouldn't know cause i don't fuck with these hoes,Offensive
@hidalgoparadise lol its #hoe bitch ass,Offensive
"@hiyathanda_alps ""that hoe over there""",Offensive
@hmianturner boooooi that's TMI for these hoes,Offensive
@hoes &#9829;,Offensive
@holmes0786 only if its yellow cake &amp; chocolate frosting,Non-offensive
@holyh00ker he looks like a pretty dyke&#128129;&#10024;,Offensive
"@hotzgeor Kept the border open to disease from Central America, lowest workforce part. % since Carter, yep, a real boon to NC.@ThomTillis",Non-offensive
@hunterbuch66 @kieffer_jason @sbsylvester all u can pull is the fucking retard,Offensive
@hunterbuch66 @kieffer_jason @sbsylvester my bitch doesn't even know you so wtf r u talking about nigga stop fucking dreaming,Offensive
@hunterbuch66 @kieffer_jason @sbsylvester yo fat ugly ass couldn't even pull the ugly bitch in the school,Offensive
@hwkj01 @PushinWeight @dmankow69 @AstroPatriot Somebody who's that much of a moron and a pussy doesn't belong on the force.,Offensive
@hxhsharingan666 did you make an animal cracker taco,Non-offensive
@i2ose is it full of niggers,Offensive
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo that hoe look like &#128058;,Offensive
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones naw he should drop that bitch off in south Dallas with the rest of the homeless dogs,Offensive
@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones tell me this nigga ain't purple then a bitch nigga not black http://t.co/id4xcmv9zU,Offensive
@iAM_tRoyal5 @TeflonDon4200 @Bossman_Carl Mammy push you out and had a white baby like a bitch,Offensive
@iAM_tRoyal5 @treydayy_ @TeflonDon4200 @Bossman_Carl big bro thought he was on house party's pajama jam like a bitch http://t.co/djuvhsBy84,Offensive
@iAM_tRoyal5 like bitch and a gram,Offensive
@iAM_tRoyal5 lol I would've beat that hoe up,Offensive
@iAmMarshall27 yeah man all my niggas dipped to the cars and left and I was in a barn getting chased by the ghetto bird,Offensive
@iAyanna_ young thug ain't earn his strips yet lol just a few 2k14 bangers. Wiz can do dat cuz he not a lil nigguh of the rap game lol,Offensive
@iBaneXx @Misflame @DeathcoreBabe I just don't wanna get looked at funny when I say nigger in public...,Offensive
@iDO_me2 @coldhearted9_ basically any foams over a 8 ugly... All dem bitches look big long an floppy (nh),Offensive
@iDoSexWell @MamiJuuki @Baddiies @AjukiWebster the nerve of these hoes,Offensive
@iGivePussyCPR baker planted an M-80 in that bitch. When white guy lights the wick... &#128163;,Offensive
@iGivePussyCPR monkey &amp; his cigarette. He's dead serious &#128514;,Offensive
@iH8TvvitterHoes @breezyfrmdablok so you was in a female DMs talking to another nigga... You're a faggot b,Offensive
@iH8TvvitterHoes @breezyfrmdablok tell me how that sounds stupid? You were pretending to be a female and talking to a guy. You a faggot,Offensive
@iH8TvvitterHoes @breezyfrmdablok what do you mean nice try? I'm right nigga. You a faggot. If you wanna argue bout anything else continue,Offensive
@iKeithDJack your bitch in Houston,Offensive
@iLLEGALLYBadd my boy said this last night. I'll be in the gym Bc I refuse to be sloppy like these bad built bitches lol,Offensive
@iLLmak3Ufamous oh bitch! ... I just saw your instagram post and I SCREAMED,Offensive
"@iLikeGirlsDaily ""rate my hoe"" @MakeItKNasty",Offensive
@iLoveQui that hoe suck,Offensive
@iMGorgeous_HOES I learned from the great Asia Torres &#128583; take notes bitch &#128514;&#128514;,Offensive
@iMGorgeous_HOES eew bitch get out of my carrrr,Offensive
"@iNURSELISA @MailOnline 
See dis what happens when a colored man move into @Rotten_Soil&#160;'s neighborhood. He ain't been sick fo 10 days",Offensive
"@iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies",Offensive
@iSkypeYourMomz @TrapGod3sss And I really be thuggin wtf I look like hanging around some lil chipotle Jamba Juice ass bitches&#8221; like &#128686;&#128686; &#128557;&#128514;&#128557;&#128514;,Offensive
@iStandy is he chunky?,Non-offensive
@iStricer You are hairy like a monkey. : P,Non-offensive
@iTakeOverTLs home of that one hoe Katrina,Offensive
@iamJAYUNO shuddup hoe,Offensive
"@iamSHIRAQ ion have a FB, niggas on twitter ain't worried about me, &amp; them IG nigga foe EVERYBODY so try again &#128514; my BFFL got the hoes",Offensive
@iamadamg_ fuckin bitches talkin shit bout to get hit.,Offensive
@iambillyshears shoulda came to my family's dinner tonight....we talked about shitting and negros.,Offensive
"@iamkrause 
I ain't never orderin from no colored pizza stow",Non-offensive
"@iamkrause 
I see da dayd presidents coz my bitches and hoes be makin money day way",Offensive
@ianbmaggard @kade_melton im going to miss that big nig,Offensive
"@ianbmaggard lol @ all the kids that act ""redneck"" in Oviedo",Offensive
@iank12 bitch,Offensive
"@icpchad @UnseeingEyes ......monkey look, just like you!",Non-offensive
@idclogan bad ass bitch!,Offensive
@idkconstancio I'm trash,Non-offensive
@idochips honky tonk badonka ankh,Non-offensive
@iiAK lmaoo boy how you think Benny heard it lol i was blasting that bitch,Offensive
@iiAK yea ima spin on yo hoe at about 15 after 12,Offensive
@iiTweet_YuLurk &#128514;&#128514;&#128128;&#128128;&#128128;&#128128;bitch you outta line,Offensive
@ijrojo @cameron_ast @lanahudsonnn r u still talking smh bitch idgaf what u is stfu talking to u just going around circles,Offensive
@ileny13 @GiselleMaryy fuck up hoes meaning stfu hoes lol &#128517;,Offensive
@ileny13 @GiselleMaryy fuck up hoes!,Offensive
@illbreatheyouin happy birthday faggot.,Offensive
@illest_will @djdynamiq @edrobersonsf @sarahliz_sf TOP NOTCH bitches,Offensive
@ilove_2pac if you're concerned about how much your lady makes then that's some bitch shit to me and you need your ego stroked,Offensive
"@ilovemytroops @SenatorTimScott I see. So you feel betrayed, your racism comes out. Shocked you didn't call him Uncle Tom you bitter loser",Non-offensive
@ilovetmills faggot,Offensive
@im_jessicaaaaa ok hoe,Offensive
@im_sarcasticc &#128527;&#128527;&#128527; Yas bitch . Don't have too much fun,Offensive
@imdevincarlson trash*,Non-offensive
@imgooby you're not funny trash,Non-offensive
@imgorejess by not being an unloyal retard,Offensive
@imjoshdean That's hoser eh to you. http://t.co/QuLrtOWmLB,Non-offensive
@immSpeed whatchu gon do bout it bitch,Offensive
@imxnii_ I swear this is just disgraceful like a bitch line a really be dry all day I'll only get emails from pacsun ! &#128557;&#128299;,Offensive
"@infidelpamelaLC #Allah can KISS MY ASS!
And yes, MUHAMMED was a bitch! Just like OSAMA BINLADEN!",Offensive
"@infidelpamelaLC I'm going to blame the black man, since they always blame ""whitey"" I'm an equal opportunity hater.",Offensive
@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie bitch,Offensive
@intheKCmix Pau pissed me off like Boozer pissed off Bulls fan... 2 soft faggots,Offensive
@intheKCmix Simmons acted like a bitch when Doc left for LA.. &#128514;&#128514;,Offensive
@intheKCmix The last planet of the apes with my kids... It's been a minute,Non-offensive
@intheKCmix it's twitter.. That's what folks do.. Same folks be mad when someone calls them a nigger on here..,Offensive
"@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie",Non-offensive
"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy",Offensive
"@iowahawkblog I also recommend 6pack of shiner Bock and 12 hours of brisket duty at ""the pit"" feeding oak coals &#128521;",Non-offensive
@irwinhype thank you so much. it was a bitch move of her to pull. but thank you &#10084;&#65039;,Offensive
@is_anyone_up @Huntermoore fuck my tight pussy until I'm dripping wet,Offensive
@isaabbellla haha you bitch &#128514; really tho it will be good to catch up yo ! It was pretty fun last time we chilled,Offensive
@isaabbellla yo nig your a cheeseball.,Offensive
@italian_montana OUUUUUFFFFF you will see pussy,Offensive
@its_selenaaaa karma a bitch bruhh,Offensive
@itsjaylaaa I don't fight bitchez. They bitch during it to much.,Offensive
@itsjaylaaa eat shit nigga bitch turd bag dick beetle,Offensive
@itsjaylaaa not a bitch that's for sure,Offensive
@itsjustmexo ur a cunt nd a wish a was a faggot,Offensive
@itskingdee @GorgeousCamry_ no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me,Offensive
@itssdaviddd retard alert,Offensive
@ittybittyber playas fuck up too lmao but that's like on trash FORREAL you a crazy one I see &#128064;&#128064;&#128565;,Offensive
@itzbreak that spear chucker? Hell no.,Offensive
@ivanrabago_ @Buckm00se I blocked that annoying ass sand nigger claims to not be biased but yet no one can say anything about khan,Offensive
@ivanrabago_ @MANIAC3X @Woody_AFC we should play together soon I've been playing with random faggots but it's fun,Offensive
@ivanrabago_ at least put a caption when stealing the pic fag lol,Offensive
@ivanrabago_ looks ghetto as fuck,Offensive
@izzayy_bitches &amp; 4th my guinea pig will haunt you,Offensive
"@izziorizzi i'm not a trash talker, brah. i'm polite and diplomatic on and off the court.",Non-offensive
@j_co69 he is a pussy an wouldn't show up bro,Offensive
@j_schlauds do it you pussy,Offensive
@jaaaaaade__ Shut up. And miss you too fag,Offensive
@jaaaaaade__ You can't see it but I'm flipping you the bird,Non-offensive
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?,Offensive
@jacksparenohoe lemme cheer you up bitch,Offensive
@jacksparenohoe let's hang out nigger,Offensive
@jacobkesler @ki_kibaby @__adamdavis or if we pick you up in SC and take you with us nip to CR.,Non-offensive
"@jacquebland Weird to see a local yokel ""journalist"" get worked up enough to take such a pointed side, though. Thought they were impartial.",Non-offensive
"@jacqueline_2015 I don't care if it's a ""saying"" calling someone a bitch is still calling someone a name.",Offensive
"@jacquibreed ok, I'll sink to your level... you're a special kind of bitch aren't you? @conserv_tribune",Offensive
@jaezona 1. Knew he was gettin pussy later 2. He yakked 3. You look stoned as hell http://t.co/ZW8x7YRMi8,Offensive
@jaimescudi_ fucking bitch,Offensive
@jaimescudi_ lmao fucking bitch ima whoop you like a did yesterday but I'm trying to update the roster you down?,Offensive
"@jakeysinclair @KamenMyPants it's that puff pass it porn up on the tablet, run up to bitch with assless chaps swearing that I'm catholic",Offensive
@jakiekoelewijn nigga who's bitch u fucking cracker get your gay ass out my mentions.,Offensive
@jalenwanna bad bitches only?,Offensive
@janisjayy all the real gangsters knoww nate aint never loved no hoe,Offensive
@jaredlikelndn monkey dong,Offensive
@jasmyncyniquee @ozzie_garza bitch you subtweeted him,Offensive
@jasongregory674 @Devondude1234 @hot_lads fuck yeah and hot big blk boots. This scally lad would get it.,Offensive
"@jasonjwilde On that 4th down incompletion, both the slants looked like better options. Shame, but there&#8217;s a youth &amp; lack of trust going on.",Non-offensive
@jaspen7 I'm dumb then a hoe haha I already lost that thing ya gave me today &#128557;,Offensive
@jaspen7 haha them hoes only go hard when a nigga stooooned lol,Offensive
@jaureguisturnt them bitches smell like my farts i been holdin in since 5th grade,Offensive
@jay_ibarra95 too bad bitch! You in this shit forever &#128123;&#128520;,Offensive
@jay_ibarra95 uhh no bitch I never overplayed itv,Offensive
"@jayboogie_16 yeah, SOME NIGGAS are straight bitches.",Offensive
"@jaymohr37 Yeah....but your the one who wanted followers,you gotta work it bitch",Offensive
@jayswaggkillah Is a fag,Offensive
@jayswaggkillah is a fag,Offensive
"@jazminesmazmine dykes aren't even human tbh, like what empowered them to dress like a man but like bitches?? Some alien shit",Offensive
@jazminesmazmine if bitches Tryna step to us http://t.co/xKcH9wJUAg,Offensive
"@jazqui That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well.",Non-offensive
@jballinbutts420 sameeee bitch asss lol,Offensive
@jcharles25 @tkelce y'all tryna fuck my bitch after the game or nah?,Offensive
"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler""",Offensive
@jdimenstein @JagexLyon yeah if you get in trouble its less than a .5 percent chance that its a mistake. so you're a fucking retard.,Offensive
"@jeffgill24 hey #teabagger Bohner said he got ""98% of what he wanted"" in sequester. You sound like a moron when everyone knows you are LYING",Non-offensive
@jeffjam @toddgunter @cgoodwoman They do. Why else do teachers constantly bitch about pay?,Offensive
@jehsee_ You got all the bitches though.,Offensive
"@jemelehill @8ironz85 she said, it's ok if u let ur man punch u in ur pussy as long as he makes u cum?",Offensive
@jenlanaex3 he scared of pussy,Offensive
@jennaferjenbub nice profile pic fag,Offensive
@jennahnorberg I'm always a call away if ya need me nigs,Offensive
@jennahnorberg because its retarded. lol jk were the same,Offensive
@jennahnorberg ehh it was tough but yeah. Lol jk of course niglet,Offensive
"@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isn't racist? sweet!",Offensive
@jennydigi pussy put yo ass to sleep now I'm calling you nyquil,Offensive
"@jermhudson @lanele123 no way !! I'm on a ""dude you are fat"" diet Twinkies are the devil, so are breakfast tacos. I miss breakfast tacos&#128514;",Non-offensive
